FR989926.1	10100000	10200000	10	6.7671
FR989926.1	12700000	12900000	20	4.5631
FR989926.1	13300000	13370000	7	3.9392857142857145
FR989926.1	13380000	13500000	12	8.083333333333334
FR989926.1	14690000	14800000	11	6.131909090909091
FR989926.1	15900000	15960000	6	7.166666666666667
FR989926.1	15970000	16100000	13	6.1692307692307695
FR989926.1	16500000	16600000	10	6.8145
FR989927.1	0	200000	20	1.51595
FR989927.1	2300000	2400000	10	9.0569
FR989927.1	2500000	2700000	20	8.76275
FR989927.1	3400000	3500000	10	5.8063
FR989927.1	9000000	9100000	10	9.8106
FR989927.1	13300000	13600000	30	2.8929
FR989927.1	17700000	18000000	30	8.880266666666667
FR989927.1	24100000	24180000	8	10.125
FR989927.1	24190000	24200000	1	7.841
FR989927.1	25100000	25110000	1	4.001
FR989928.1	10000	20000	1	0.0
FR989928.1	60000	500000	44	5.778204545454545
FR989928.1	2700000	2800000	10	8.6264
FR989928.1	3600000	3700000	10	7.9002
FR989928.1	3900000	4000000	10	8.6356
FR989928.1	4300000	4400000	10	10.0231
FR989928.1	5600000	5900000	30	7.440433333333333
FR989928.1	13400000	13460000	6	2.8975
FR989928.1	13470000	13500000	3	3.0
FR989928.1	20300000	20330000	3	1.667
FR989929.1	0	120000	12	1.1260000000000001
FR989929.1	130000	300000	17	5.601470588235294
FR989929.1	13600000	13700000	10	8.1641
FR989929.1	20000000	20010000	1	3.001
FR989930.1	0	100000	10	3.2003
FR989930.1	19700000	19900000	20	4.00495
FR989931.1	200000	300000	10	8.2734
FR989931.1	4600000	4700000	10	10.1193
FR989931.1	19200000	19240000	4	4.75375
FR989933.1	0	100000	10	2.304
FR989933.1	6500000	6520000	2	5.08
FR989933.1	6530000	6600000	7	8.0
FR989933.1	8200000	8520000	32	4.77571875
FR989933.1	8530000	8700000	17	7.0064705882352944
FR989933.1	18400000	18460000	6	2.6666666666666665
FR989934.1	16770000	16800000	3	3.2936666666666667
FR989934.1	17000000	17020000	2	1.552
FR989935.1	8200000	8300000	10	10.2
FR989935.1	16600000	16720000	12	0.8816666666666667
FR989936.1	0	60000	6	0.0
FR989936.1	70000	100000	3	3.6666666666666665
FR989936.1	6500000	6600000	10	3.2768
FR989936.1	16400000	16420000	2	0.0
FR989937.1	10000	100000	9	4.444444444444445
FR989937.1	13550000	13700000	15	7.067933333333333
FR989938.1	0	100000	10	1.6
FR989938.1	9200000	9300000	10	10.2011
FR989940.1	0	20000	2	7.0
FR989940.1	30000	200000	17	6.649411764705882
FR989940.1	900000	1000000	10	2.5
FR989941.1	5700000	5800000	10	9.5
FR989941.1	14200000	14220000	2	2.0115
FR989941.1	14230000	14240000	1	0.0
FR989941.1	14250000	14270000	2	0.0
FR989942.1	8800000	8900000	10	9.8989
FR989943.1	0	70000	7	1.7142857142857142
FR989943.1	80000	100000	2	0.0
FR989944.1	2900000	3000000	10	6.8178
FR989944.1	13300000	13390000	9	10.68388888888889
FR989944.1	13400000	13500000	10	6.5446
FR989945.1	7600000	7700000	10	3.7743
FR989946.1	13000000	13020000	2	0.0
FR989947.1	1500000	1610000	11	9.617909090909091
FR989947.1	1620000	1800000	18	5.524055555555556
FR989947.1	1900000	2000000	10	6.5067
FR989947.1	6300000	6500000	20	0.45
FR989947.1	8300000	8400000	10	1.0
FR989947.1	9500000	9570000	7	1.7177142857142857
FR989947.1	9600000	9610000	1	0.0
FR989947.1	9650000	9660000	1	0.0
FR989947.1	9710000	9720000	1	0.0
