LR994546.1	0	70000	7	2.9935714285714288
LR994546.1	6500000	6800000	30	4.933533333333333
LR994546.1	8600000	8700000	10	6.6
LR994546.1	9800000	10000000	20	2.15
LR994546.1	12800000	12900000	10	4.2
LR994546.1	25100000	25200000	10	7.2
LR994546.1	25300000	25500000	20	4.0399
LR994546.1	28200000	28300000	10	5.5
LR994548.1	0	100000	10	8.2
LR994548.1	10300000	10400000	10	7.7
LR994548.1	21300000	21400000	10	6.7
LR994548.1	23700000	23810000	11	1.2727272727272727
LR994549.1	10000	60000	5	0.0
LR994549.1	200000	300000	10	6.9
LR994549.1	4000000	4280000	28	7.23325
LR994549.1	4290000	4300000	1	0.0
LR994549.1	5300000	5500000	20	2.93875
LR994549.1	6800000	6900000	10	6.0495
LR994549.1	23500000	23580000	8	3.08425
LR994550.1	10000	200000	19	0.953421052631579
LR994550.1	5200000	5300000	10	4.5
LR994550.1	10200000	10400000	20	0.15
LR994550.1	23000000	23190000	19	8.387736842105262
LR994551.1	0	200000	20	2.0503
LR994551.1	22600000	22660000	6	6.871833333333333
LR994552.1	6200000	6300000	10	3.8
LR994552.1	9300000	9400000	10	5.9
LR994552.1	11600000	11700000	10	5.6
LR994552.1	16100000	16200000	10	6.4
LR994552.1	21120000	21240000	12	3.3334166666666665
LR994553.1	20700000	20830000	13	1.8461538461538463
LR994554.1	0	100000	10	5.4472000000000005
LR994554.1	14100000	14200000	10	6.2
LR994554.1	19600000	19760000	16	0.0
LR994555.1	0	140000	14	0.35714285714285715
LR994555.1	9700000	9800000	10	8.4
LR994556.1	18300000	18460000	16	1.5
LR994557.1	0	30000	3	0.0
LR994557.1	18000000	18090000	9	5.222222222222222
LR994558.1	16900000	17000000	10	8.6
LR994559.1	10000	100000	9	0.2222222222222222
LR994559.1	9700000	9800000	10	8.7
LR994559.1	10700000	10800000	10	6.0
LR994560.1	0	100000	10	6.5001999999999995
LR994560.1	16220000	16260000	4	0.7515
LR994561.1	16100000	16130000	3	0.0
LR994562.1	0	100000	10	0.0
LR994562.1	2200000	2300000	10	8.3
LR994562.1	13500000	13600000	10	5.4
LR994562.1	15900000	15950000	5	7.8
LR994563.1	10000	100000	9	0.0
LR994563.1	15400000	15510000	11	3.090909090909091
LR994565.1	0	100000	10	0.2
LR994565.1	14900000	14970000	7	0.0
LR994566.1	1600000	1700000	10	5.1359
LR994566.1	1800000	1870000	7	3.329142857142857
LR994566.1	1880000	1900000	2	0.0
LR994566.1	3200000	3230000	3	4.415
LR994566.1	3240000	3650000	41	1.853658536585366
LR994566.1	3660000	3700000	4	3.6565000000000003
LR994566.1	4300000	4400000	10	7.4124
LR994566.1	14800000	14810000	1	6.0
LR994567.1	0	100000	10	1.5
LR994567.1	14510000	14560000	5	0.0
LR994567.1	14570000	14580000	1	4.13
LR994568.1	1800000	1970000	17	6.235294117647059
LR994568.1	1980000	2100000	12	8.416666666666666
LR994568.1	11300000	11320000	2	4.0
LR994569.1	0	100000	10	0.0
LR994569.1	1300000	1400000	10	7.297
LR994569.1	7200000	7270000	7	4.286
LR994569.1	7330000	7340000	1	1.302
LR994569.1	7360000	7370000	1	0.0
