OY730177.1	0	1000000	100	0.21
OY730177.1	1500000	1700000	20	1.4
OY730177.1	2100000	2300000	20	1.25
OY730177.1	4800000	4900000	10	0.1
OY730177.1	9300000	9370000	7	1.8571428571428572
OY730177.1	9380000	9400000	2	0.0
OY730177.1	10100000	10200000	10	0.8
OY730177.1	11400000	11500000	10	0.0
OY730177.1	13100000	13200000	10	0.5
OY730177.1	13700000	14100000	40	0.975
OY730177.1	16300000	16400000	10	1.6
OY730177.1	17600000	17900000	30	1.3666666666666667
OY730177.1	18000000	18100000	10	1.9
OY730177.1	18900000	19000000	10	1.8
OY730177.1	20300000	20500000	20	1.15
OY730177.1	20900000	21000000	10	1.2
OY730177.1	21500000	21800000	30	1.2666666666666666
OY730177.1	22200000	22400000	20	0.3
OY730177.1	22800000	22900000	10	0.3
OY730177.1	23700000	23800000	10	2.9
OY730177.1	24300000	24500000	20	0.1
OY730177.1	26600000	26800000	20	0.3
OY730177.1	27000000	27200000	20	0.9823999999999999
OY730177.1	27700000	27800000	10	1.2006000000000001
OY730177.1	28200000	28400000	20	2.2
OY730177.1	28700000	29100000	40	0.2
OY730177.1	29300000	29600000	30	0.16666666666666666
OY730177.1	29800000	29900000	10	0.1
OY730177.1	31800000	31900000	10	1.4
OY730177.1	32900000	33000000	10	0.4
OY730177.1	36600000	36700000	10	0.5
OY730177.1	37700000	37800000	10	0.8
OY730177.1	39500000	39700000	20	1.1
OY730177.1	40700000	40800000	10	1.4
OY730177.1	43600000	43800000	20	1.6501
OY730177.1	45200000	45700000	50	1.0
OY730177.1	45800000	46210000	41	0.9757073170731707
OY730179.1	0	100000	10	2.4
OY730179.1	400000	600000	20	1.15
OY730179.1	2900000	3110000	21	1.4761904761904763
OY730179.1	3120000	3130000	1	0.0
OY730179.1	3140000	3160000	2	0.0
OY730179.1	3290000	3700000	41	0.07317073170731707
OY730179.1	5100000	5200000	10	0.3
OY730179.1	5900000	6200000	30	1.7333333333333334
OY730179.1	8400000	8500000	10	0.2
OY730179.1	9400000	9600000	20	0.2
OY730179.1	11400000	11500000	10	1.7
OY730179.1	13500000	13600000	10	0.8
