FR990043.1	100000	200000	10	3.7
FR990043.1	4100000	4200000	10	3.1091
FR990043.1	4580000	4590000	1	1.098
FR990043.1	9400000	9500000	10	4.3498
FR990043.1	10900000	11200000	30	1.9469666666666667
FR990043.1	12500000	12600000	10	1.9275
FR990043.1	13250000	13300000	5	2.4102
FR990043.1	16100000	16200000	10	4.4551
FR990043.1	17300000	17370000	7	0.2857142857142857
FR990043.1	17380000	17480000	10	2.1043
FR990043.1	17490000	17600000	11	3.3028181818181817
FR990043.1	18800000	18900000	10	3.0644
FR990043.1	22800000	22900000	10	4.7101
FR990043.1	25700000	25730000	3	1.039
FR990043.1	25740000	25800000	6	2.5006666666666666
FR990043.1	25950000	26100000	15	3.3069333333333333
FR990043.1	30700000	31000000	30	1.1333333333333333
FR990043.1	31700000	31800000	10	2.9179
FR990043.1	32000000	32100000	10	0.7371
FR990043.1	34700000	34800000	10	3.1388
FR990043.1	35400000	35500000	10	0.0
FR990043.1	36000000	36100000	10	2.5
FR990043.1	36200000	36400000	20	2.6
FR990043.1	37600000	37700000	10	3.9
FR990043.1	38100000	38200000	10	3.8516
FR990043.1	39010000	39170000	16	2.063
FR990044.1	4300000	4400000	10	4.3
FR990044.1	10800000	10900000	10	3.0
FR990044.1	11100000	11200000	10	4.8
FR990044.1	11500000	11520000	2	0.0
FR990044.1	11530000	11580000	5	0.4
FR990044.1	11590000	11600000	1	0.0
FR990044.1	16600000	16630000	3	0.0
FR990044.1	16640000	16660000	2	2.0
FR990044.1	16670000	16700000	3	4.333333333333333
FR990044.1	18500000	18700000	20	2.60005
FR990044.1	19100000	19200000	10	1.8
FR990044.1	23400000	23500000	10	3.3
FR990044.1	23800000	23900000	10	0.0
FR990044.1	24400000	24500000	10	0.0
FR990044.1	24700000	24800000	10	3.8
FR990044.1	25900000	25910000	1	4.053
FR990044.1	25920000	26000000	8	0.20725
FR990044.1	26700000	26800000	10	4.1462
FR990044.1	28900000	29000000	10	4.243
FR990044.1	31900000	32000000	10	1.0
FR990044.1	32600000	32620000	2	3.5
FR990044.1	32630000	32650000	2	1.636
FR990044.1	32660000	32830000	17	3.1484117647058825
FR990044.1	32840000	32990000	15	4.365666666666667
FR990045.1	0	100000	10	0.3
FR990045.1	2900000	3000000	10	1.2019
FR990045.1	5610000	5800000	19	3.3797894736842107
FR990045.1	7200000	7300000	10	0.4
FR990045.1	13600000	13700000	10	4.6
FR990045.1	13900000	14010000	11	0.0
FR990045.1	14020000	14090000	7	0.0
FR990045.1	18700000	18800000	10	1.2352
FR990045.1	23500000	23530000	3	0.3333333333333333
FR990045.1	23540000	23700000	16	1.4375
FR990045.1	27400000	27470000	7	0.7142857142857143
FR990045.1	27480000	27600000	12	3.0833333333333335
FR990045.1	28300000	28500000	20	4.41535
FR990045.1	29500000	29600000	10	4.5
FR990045.1	31600000	31680000	8	0.0
FR990045.1	31690000	31800000	11	0.0
FR990046.1	0	100000	10	0.0
FR990046.1	110000	130000	2	0.0
FR990046.1	140000	200000	6	0.0
FR990046.1	800000	890000	9	2.4444444444444446
FR990046.1	3300000	3500000	20	2.5755
FR990046.1	3900000	3990000	9	3.667222222222222
FR990046.1	4800000	5000000	20	0.7
FR990046.1	5200000	5300000	10	4.8
FR990046.1	6300000	6390000	9	3.7106666666666666
FR990046.1	10400000	10500000	10	4.4
FR990046.1	16100000	16200000	10	4.9
FR990046.1	16730000	16900000	17	2.809470588235294
FR990046.1	19600000	19780000	18	3.1666666666666665
FR990046.1	19790000	20000000	21	3.238095238095238
FR990046.1	21100000	21300000	20	2.25
FR990046.1	26300000	26400000	10	0.0
FR990046.1	26500000	26680000	18	1.6825555555555556
FR990046.1	26690000	26700000	1	1.195
FR990046.1	26810000	26900000	9	4.333333333333333
FR990046.1	28800000	29500000	70	1.772657142857143
FR990046.1	29600000	29800000	20	0.79345
FR990046.1	30310000	30400000	9	2.9627777777777777
FR990046.1	31200000	31290000	9	3.7777777777777777
FR990046.1	31300000	31460000	16	0.0
FR990047.1	0	200000	20	2.15
FR990047.1	3500000	3600000	10	2.7
FR990047.1	4700000	4900000	20	1.6
FR990047.1	5000000	5100000	10	2.9622
FR990047.1	7800000	7820000	2	3.366
FR990047.1	9600000	9700000	10	2.8
FR990047.1	12600000	12700000	10	0.0
FR990047.1	13000000	13100000	10	3.5299
FR990047.1	13500000	13600000	10	4.0
FR990047.1	17200000	17300000	10	1.9088
FR990047.1	23300000	23400000	10	4.1
FR990047.1	25000000	25100000	10	2.8289
FR990047.1	25500000	25600000	10	4.5
FR990047.1	25730000	25800000	7	3.4285714285714284
FR990047.1	31000000	31200000	20	1.75635
FR990047.1	31300000	31360000	6	0.852
FR990047.1	31370000	31380000	1	0.0
FR990048.1	0	50000	5	0.0
FR990048.1	60000	100000	4	4.75
FR990048.1	7000000	7100000	10	4.0432
FR990048.1	7640000	7730000	9	1.1644444444444444
FR990048.1	7750000	7800000	5	0.8806
FR990048.1	9600000	9700000	10	4.3
FR990048.1	13600000	13700000	10	4.3159
FR990048.1	14000000	14100000	10	0.0
FR990048.1	17700000	17800000	10	3.6911
FR990048.1	18200000	18300000	10	4.7
FR990048.1	18800000	18900000	10	4.6
FR990048.1	19200000	19300000	10	4.7
FR990048.1	19500000	19580000	8	0.75
FR990048.1	19590000	19600000	1	0.0
FR990048.1	21600000	21650000	5	0.4276
FR990048.1	23600000	23620000	2	2.556
FR990048.1	23630000	23700000	7	4.297714285714286
FR990048.1	27000000	27060000	6	2.1666666666666665
FR990048.1	27070000	27200000	13	3.5384615384615383
FR990048.1	27300000	27360000	6	3.347
FR990048.1	27370000	27400000	3	0.7566666666666667
FR990048.1	30700000	30880000	18	0.7222222222222222
FR990049.1	0	50000	5	1.0
FR990049.1	60000	110000	5	0.0
FR990049.1	120000	200000	8	0.0
FR990049.1	2200000	2400000	20	2.45
FR990049.1	2700000	2800000	10	4.0
FR990049.1	6600000	6800000	20	3.5783
FR990049.1	8000000	8300000	30	1.5807666666666667
FR990049.1	12300000	12400000	10	3.9757
FR990049.1	16200000	16300000	10	2.9105
FR990049.1	18500000	18600000	10	3.7674
FR990049.1	24200000	24300000	10	0.7
FR990049.1	26400000	26490000	9	2.3333333333333335
FR990049.1	29200000	29300000	10	2.7
FR990049.1	29680000	29690000	1	1.211
FR990049.1	29710000	29750000	4	0.0
FR990049.1	29760000	29900000	14	0.0
FR990050.1	0	100000	10	0.0
FR990050.1	3400000	3500000	10	2.5925
FR990050.1	3600000	3700000	10	2.8
FR990050.1	4800000	4900000	10	4.5
FR990050.1	8500000	8520000	2	0.0
FR990050.1	8530000	8600000	7	2.5714285714285716
FR990050.1	9500000	9600000	10	2.2
FR990050.1	9700000	9800000	10	4.9
FR990050.1	11900000	11940000	4	4.75
FR990050.1	11950000	12000000	5	3.6088
FR990050.1	12700000	12800000	10	0.5259
FR990050.1	18000000	18040000	4	0.0
FR990050.1	18050000	18200000	15	4.866666666666666
FR990050.1	24600000	24700000	10	1.6113
FR990050.1	26000000	26100000	10	2.7
FR990050.1	26800000	26900000	10	0.0
FR990050.1	26910000	26970000	6	0.0
FR990051.1	10000	200000	19	0.8947368421052632
FR990051.1	1900000	1990000	9	4.666666666666667
FR990051.1	2400000	2560000	16	0.0
FR990051.1	11600000	11700000	10	3.3
FR990051.1	11800000	12000000	20	3.00765
FR990051.1	16900000	16960000	6	0.8333333333333334
FR990051.1	20600000	20800000	20	4.55
FR990051.1	23800000	23900000	10	4.3
FR990051.1	24900000	24930000	3	0.0
FR990051.1	24940000	25170000	23	0.0
FR990051.1	25180000	25330000	15	0.0
FR990051.1	25340000	25590000	25	0.0
FR990051.1	25600000	25750000	15	0.0
FR990051.1	25760000	25810000	5	0.0
FR990051.1	25820000	26030000	21	0.0
FR990051.1	26040000	26360000	32	0.03834375
FR990051.1	26370000	26490000	12	0.0
FR990051.1	26500000	26520000	2	0.0
FR990052.1	0	30000	3	0.0
FR990052.1	40000	60000	2	0.595
FR990052.1	70000	200000	13	0.0
FR990052.1	3100000	3200000	10	4.3513
FR990052.1	4040000	4100000	6	0.0
FR990052.1	4200000	4300000	10	4.5546
FR990052.1	5000000	5100000	10	0.8
FR990052.1	5400000	5600000	20	3.2
FR990052.1	6500000	6600000	10	2.4
FR990052.1	8300000	8400000	10	4.1
FR990052.1	14710000	14800000	9	0.0
FR990052.1	24300000	24350000	5	2.2
FR990052.1	24900000	25000000	10	4.5397
FR990052.1	25700000	25840000	14	0.42857142857142855
FR990052.1	25850000	25960000	11	0.0
FR990053.1	0	20000	2	0.0
FR990053.1	30000	60000	3	0.0
FR990053.1	70000	100000	3	0.0
FR990053.1	1100000	1300000	20	2.25
FR990053.1	3900000	4000000	10	4.6
FR990053.1	4200000	4300000	10	4.5074
FR990053.1	5300000	5400000	10	4.6723
FR990053.1	9800000	9900000	10	3.3694
FR990053.1	10700000	10770000	7	4.0
FR990053.1	10790000	10800000	1	0.0
FR990053.1	11000000	11100000	10	4.8
FR990053.1	20800000	20900000	10	0.7
FR990053.1	24500000	24600000	10	0.5
FR990054.1	0	30000	3	0.0
FR990054.1	40000	50000	1	0.0
FR990054.1	60000	90000	3	0.0
FR990054.1	100000	180000	8	1.53525
FR990054.1	800000	900000	10	2.9336
FR990054.1	2900000	3000000	10	1.8
FR990054.1	16100000	16300000	20	2.75465
FR990054.1	20900000	21000000	10	0.0
FR990054.1	21600000	21700000	10	3.8169
FR990054.1	24500000	24570000	7	3.5714285714285716
FR990055.1	10000	200000	19	0.47368421052631576
FR990055.1	400000	510000	11	3.1873636363636364
FR990055.1	520000	530000	1	2.0
FR990055.1	540000	600000	6	2.669
FR990055.1	1800000	1900000	10	3.6
FR990055.1	4400000	4600000	20	1.8769
FR990055.1	9000000	9100000	10	0.8569
FR990055.1	13710000	13800000	9	2.6666666666666665
FR990055.1	13900000	14000000	10	3.2109
FR990055.1	14600000	14630000	3	0.0
FR990055.1	14650000	14700000	5	0.2644
FR990055.1	14800000	14900000	10	4.8
FR990055.1	15110000	15200000	9	2.297111111111111
FR990055.1	15250000	15500000	25	2.84388
FR990055.1	16400000	16500000	10	3.9161
FR990055.1	16900000	17000000	10	3.8
FR990055.1	22700000	22800000	10	2.2001
FR990055.1	23200000	23300000	10	3.5
FR990055.1	23800000	23850000	5	0.0
FR990055.1	23860000	23880000	2	0.0
FR990056.1	0	40000	4	0.0
FR990056.1	50000	70000	2	0.0
FR990056.1	80000	100000	2	0.0
FR990056.1	1300000	1340000	4	0.0
FR990056.1	1360000	1620000	26	0.0
FR990056.1	1630000	1700000	7	0.0
FR990056.1	1800000	1900000	10	4.7883
FR990056.1	3520000	3600000	8	3.5
FR990056.1	6700000	6800000	10	4.0
FR990056.1	12600000	12700000	10	3.5
FR990056.1	14200000	14400000	20	2.40695
FR990056.1	14500000	14600000	10	4.0674
FR990056.1	17700000	17800000	10	2.6
FR990056.1	18100000	18200000	10	3.7
FR990056.1	20400000	20500000	10	3.6
FR990056.1	21600000	21700000	10	3.2281
FR990056.1	23400000	23440000	4	1.5
FR990056.1	23450000	23490000	4	2.4455
FR990057.1	2300000	2490000	19	0.10831578947368421
